


## 20I (Alpha, V1)
	first_seq	num_seqs	last_seq
Russia	2020-09-30	32	2022-01-12
Peru	2020-10-05	138	2022-02-12
Slovenia	2020-10-06	453	2022-01-20
Greece	2020-11-16	32	2022-01-08
Turkey	2020-11-20	219	2022-02-08
Cambodia	2020-11-28	14	2020-12-05
Timor-Leste	2020-11-29	2	2021-05-04
Netherlands	2020-12-07	864	2022-01-18
Togo	2020-12-11	2	2021-07-29
Iran	2020-12-12	1	2020-12-12
Singapore	2020-12-13	6	2021-08-18
Central African Republic	2020-12-15	1	2020-12-15
Cyprus	2020-12-23	1	2020-12-23
Philippines	2020-12-27	46	2021-08-30
Zimbabwe	2020-12-27	2	2020-12-28
Malawi	2020-12-28	2	2021-01-15
South Korea	2020-12-28	115	2021-12-22
Estonia	2020-12-29	175	2022-01-11
Guatemala	2021-01-02	7	2022-01-01
Argentina	2021-01-04	18	2022-01-04
South Sudan	2021-01-08	9	2021-01-27
Israel	2021-01-11	189	2021-12-21
Sweden	2021-01-12	1113	2022-01-07
Mauritius	2021-01-13	53	2022-01-27
Iceland	2021-01-13	5	2021-08-12
Democratic Republic of the Congo	2021-01-16	17	2021-07-26
Botswana	2021-01-21	4	2021-09-03
Zambia	2021-01-24	7	2021-06-30
Lithuania	2021-01-24	82	2022-01-14
Finland	2021-01-28	192	2022-01-07
Latvia	2021-02-02	52	2022-01-11
Benin	2021-02-03	3	2021-07-18
Burkina Faso	2021-02-06	2	2021-09-29
Vietnam	2021-02-07	11	2021-12-30
Aruba	2021-02-08	1	2021-02-08
Cameroon	2021-02-08	1	2021-02-08
New Zealand	2021-02-08	4	2022-01-06
Republic of the Congo	2021-02-09	10	2021-11-05
Côte d'Ivoire	2021-02-11	3	2021-10-19
Dominican Republic	2021-02-11	19	2021-12-09
Malaysia	2021-02-12	74	2022-01-05
Egypt	2021-02-12	10	2021-12-17
Croatia	2021-02-15	824	2022-01-19
Nigeria	2021-02-17	3	2021-08-26
Czech Republic	2021-02-22	515	2022-01-19
Panama	2021-03-05	1	2021-03-05
Colombia	2021-03-08	32	2021-12-19
Bolivia	2021-03-26	1	2021-03-26
Lebanon	2021-04-19	1	2021-04-19
Luxembourg	2021-05-02	222	2022-01-28
Nicaragua	2021-05-02	3	2021-08-22
Nepal	2021-05-28	18	2021-12-21
Bahrain	2021-05-30	24	2021-11-11
Pakistan	2021-06-01	11	2021-10-29
Ecuador	2021-06-02	11	2022-01-28
Bulgaria	2021-06-02	23	2021-12-01
Morocco	2021-06-20	83	2022-01-12
El Salvador	2021-07-02	1	2021-07-02
Mongolia	2021-07-05	1	2021-07-05
Guinea	2021-07-16	3	2021-08-09
Mozambique	2021-07-16	1	2021-07-16
Costa Rica	2021-07-19	6	2021-12-03
Ukraine	2021-07-21	15	2021-12-14
Sri Lanka	2021-07-25	8	2021-12-06
Gambia	2021-07-30	2	2021-08-03
Eswatini	2021-08-09	3	2021-10-09
Thailand	2021-08-09	35	2022-01-28
Moldova	2021-08-09	22	2022-01-08
Kuwait	2021-08-16	2	2021-09-18
Chad	2021-08-16	1	2021-08-16
Slovakia	2021-08-17	73	2022-01-17
Seychelles	2021-08-21	53	2021-12-03
Hong Kong	2021-08-26	12	2021-12-05
Jordan	2021-09-04	3	2021-09-20
Honduras	2021-09-10	2	2021-11-08
Kosovo	2021-09-11	2	2021-09-14
Paraguay	2021-09-14	6	2021-12-06
Angola	2021-09-24	4	2021-09-28
Iraq	2021-10-01	3	2022-01-02
Bosnia and Herzegovina	2021-10-06	44	2022-01-04
Georgia	2021-10-14	7	2021-12-11
Trinidad and Tobago	2021-10-18	7	2022-01-20
Curacao	2021-11-06	1	2021-11-06
Jamaica	2021-11-08	1	2021-11-08
Malta	2021-11-22	1	2021-11-22
Liechtenstein	2021-11-24	2	2021-12-09
Montenegro	2021-12-10	2	2021-12-11
Bonaire	2021-12-11	7	2021-12-27


## S:A222
	first_seq	num_seqs	last_seq
China	2019-10-22	134	2021-11-12
Australia	2020-03-08	257	2022-01-27
Spain	2020-03-13	13357	2022-02-07
USA	2020-03-18	112829	2022-02-16
United Kingdom	2020-03-22	228106	2022-02-21
Iceland	2020-03-23	4623	2021-08-30
Canada	2020-03-24	27192	2022-02-01
Greece	2020-03-29	1344	2022-01-14
Turkey	2020-04-03	776	2022-02-08
Japan	2020-04-07	1115	2022-01-15
France	2020-04-08	9311	2022-02-14
Brazil	2020-04-08	672	2022-01-24
Ireland	2020-04-11	2633	2022-02-08
Senegal	2020-04-20	68	2021-09-07
Italy	2020-04-25	10744	2022-02-12
South Africa	2020-05-15	1503	2022-01-24
Mexico	2020-05-15	5989	2022-02-04
Russia	2020-05-18	79	2022-01-13
Germany	2020-06-04	23651	2022-02-18
Argentina	2020-06-10	343	2022-01-07
Netherlands	2020-06-20	13977	2022-02-01
United Arab Emirates	2020-06-28	52	2021-06-20
Hong Kong	2020-07-01	127	2021-12-17
Belgium	2020-07-17	6833	2022-02-15
Switzerland	2020-07-22	9141	2022-02-07
Egypt	2020-07-23	18	2022-01-01
Norway	2020-07-28	4347	2022-01-17
Zambia	2020-08-02	2	2021-02-10
Denmark	2020-08-03	37573	2022-02-20
India	2020-08-10	8303	2022-02-08
Sweden	2020-08-14	14636	2022-02-01
Slovenia	2020-08-21	1642	2022-01-23
Latvia	2020-08-22	1553	2022-01-10
Austria	2020-08-28	595	2022-01-25
Taiwan	2020-09-06	7	2021-08-26
Lithuania	2020-09-07	3378	2022-01-18
Pakistan	2020-09-09	96	2022-01-08
Estonia	2020-09-13	464	2022-01-14
Luxembourg	2020-09-14	1406	2022-01-19
Tunisia	2020-09-15	41	2021-12-05
Cyprus	2020-09-16	49	2021-01-30
Dominican Republic	2020-09-17	48	2021-12-10
Finland	2020-09-20	1002	2022-01-04
New Zealand	2020-09-22	82	2022-02-09
Romania	2020-09-23	581	2022-01-27
Czech Republic	2020-09-24	1899	2022-01-24
South Korea	2020-09-29	11121	2022-01-31
Malaysia	2020-10-01	2183	2022-01-22
Serbia	2020-10-02	18	2021-12-01
Peru	2020-10-06	700	2022-01-07
Thailand	2020-10-09	242	2022-01-21
Chile	2020-10-12	213	2022-01-04
Singapore	2020-10-14	319	2022-01-08
Indonesia	2020-10-15	1773	2022-02-03
Jordan	2020-10-16	13	2021-10-25
Cameroon	2020-10-26	11	2021-06-01
Hungary	2020-10-29	7	2021-12-22
Solomon Islands	2020-10-30	4	2020-11-01
Bermuda	2020-10-31	6	2021-12-13
Portugal	2020-11-02	2041	2022-02-07
Qatar	2020-11-07	146	2021-12-14
Mauritius	2020-11-12	12	2021-12-22
Croatia	2020-11-12	983	2022-02-02
Azerbaijan	2020-11-16	3	2021-02-01
Philippines	2020-11-19	2057	2021-12-27
Fiji	2020-11-21	3	2020-12-01
Equatorial Guinea	2020-11-24	2	2021-01-02
Nigeria	2020-11-25	29	2021-12-27
Poland	2020-11-25	2753	2022-02-15
Panama	2020-11-27	1	2020-11-27
Slovakia	2020-11-30	1830	2022-02-16
Israel	2020-12-03	1011	2022-02-11
Colombia	2020-12-07	242	2022-01-03
Kosovo	2020-12-11	62	2021-12-07
Bulgaria	2020-12-11	1664	2022-01-18
Kazakhstan	2020-12-13	3	2021-02-26
Iraq	2020-12-14	5	2021-07-28
Morocco	2020-12-17	27	2022-01-12
North Macedonia	2020-12-17	21	2021-12-14
Kenya	2020-12-19	49	2021-12-06
Zimbabwe	2020-12-19	18	2021-08-18
Jamaica	2020-12-21	35	2021-12-14
Guatemala	2020-12-23	12	2022-01-01
Mozambique	2020-12-23	7	2021-09-13
Vietnam	2020-12-24	1965	2022-02-17
Ukraine	2020-12-30	46	2021-10-25
Suriname	2021-01-03	18	2021-11-03
Lebanon	2021-01-05	4	2021-07-02
Ghana	2021-01-06	66	2021-12-09
Malawi	2021-01-07	103	2021-09-22
Uruguay	2021-01-08	9	2021-04-10
Guinea-Bissau	2021-01-11	1	2021-01-11
Rwanda	2021-01-12	104	2021-10-21
Sri Lanka	2021-01-12	731	2022-01-11
Lesotho	2021-01-15	1	2021-01-15
Guadeloupe	2021-01-19	24	2022-02-07
Aruba	2021-01-20	293	2021-12-15
Curacao	2021-01-20	309	2022-01-12
Angola	2021-01-20	17	2021-08-20
Botswana	2021-01-20	12	2021-11-26
Monaco	2021-01-21	5	2021-10-19
Dominica	2021-01-22	2	2021-01-22
Bangladesh	2021-01-25	57	2021-12-14
Bolivia	2021-01-28	3	2021-07-30
Iran	2021-01-29	7	2021-05-03
Paraguay	2021-01-31	8	2021-11-23
Côte d'Ivoire	2021-02-10	86	2021-12-06
Bonaire	2021-02-13	197	2022-01-06
Belize	2021-03-07	66	2021-11-06
Liechtenstein	2021-03-07	3	2021-10-06
Bosnia and Herzegovina	2021-03-07	52	2022-01-03
Liberia	2021-03-09	54	2021-07-10
Sudan	2021-03-10	1	2021-03-10
Namibia	2021-03-17	20	2021-06-17
Papua New Guinea	2021-03-31	581	2021-11-18
Mali	2021-04-04	1	2021-04-04
Bahrain	2021-04-05	689	2021-11-13
Benin	2021-04-14	19	2021-08-24
Democratic Republic of the Congo	2021-04-15	8	2021-08-26
Nepal	2021-04-19	193	2021-12-15
Oman	2021-04-20	11	2021-07-06
Malta	2021-04-24	43	2022-01-08
South Sudan	2021-04-27	1	2021-04-27
Trinidad and Tobago	2021-04-27	4	2021-11-01
Georgia	2021-05-02	7	2021-12-09
Barbados	2021-05-04	3	2021-07-14
Burkina Faso	2021-05-09	4	2021-09-30
Ecuador	2021-05-11	18	2021-12-13
Afghanistan	2021-05-21	2	2021-05-24
Cambodia	2021-05-23	9	2021-12-14
Kuwait	2021-05-24	117	2021-11-25
Myanmar	2021-05-28	11	2021-12-27
Uganda	2021-06-06	3	2021-11-29
Eswatini	2021-06-10	22	2021-10-10
Togo	2021-06-14	2	2021-06-28
Albania	2021-06-16	2	2021-07-09
Gambia	2021-06-24	23	2021-08-24
Costa Rica	2021-06-27	72	2022-01-11
Maldives	2021-06-28	11	2021-12-19
Nicaragua	2021-06-30	10	2021-08-25
Niger	2021-07-01	6	2021-07-01
Saudi Arabia	2021-07-05	7	2021-12-14
Sint Maarten	2021-07-05	638	2021-12-16
Cabo Verde	2021-07-06	3	2021-08-28
Sierra Leone	2021-07-06	3	2021-09-08
Andorra	2021-07-08	4	2021-09-11
Timor-Leste	2021-07-10	1	2021-07-10
Montenegro	2021-07-13	6	2021-10-06
Guinea	2021-07-13	19	2022-01-05
Kyrgyzstan	2021-07-13	1	2021-07-13
Mongolia	2021-07-15	4	2021-08-24
Bahamas	2021-07-17	14	2021-08-08
Antigua and Barbuda	2021-07-18	1	2021-07-18
Brunei	2021-07-21	507	2022-01-12
Uzbekistan	2021-07-23	2	2021-07-23
Sao Tome and Principe	2021-07-27	3	2021-07-27
Burundi	2021-07-28	18	2021-07-28
Ethiopia	2021-08-04	6	2021-08-11
Djibouti	2021-08-06	2	2021-09-16
Grenada	2021-08-10	1	2021-08-10
Chad	2021-08-16	1	2021-08-16
Saint Barthélemy	2021-08-17	6	2021-11-02
Moldova	2021-09-01	16	2022-01-06
Guyana	2021-09-06	11	2021-09-07
Seychelles	2021-09-16	2	2021-10-04
Gabon	2021-09-20	1	2021-09-20
Belarus	2021-09-26	1	2021-09-26
Venezuela	2021-10-13	2	2022-01-07
Honduras	2021-11-15	5	2021-11-20
Saint Martin	2021-11-24	2	2021-12-01


## S:Y145
	first_seq	num_seqs	last_seq
USA	2020-03-13	7174	2022-02-11
Iceland	2020-03-14	5	2021-07-15
Canada	2020-03-16	265	2022-01-25
Australia	2020-03-28	16	2022-01-30
India	2020-04-02	204	2022-01-04
United Arab Emirates	2020-05-18	1	2020-05-18
United Kingdom	2020-06-02	124273	2022-02-21
Italy	2020-07-14	718	2022-02-04
China	2020-07-28	1	2020-07-28
Indonesia	2020-09-01	24	2022-01-23
Hong Kong	2020-09-20	19	2021-12-17
Colombia	2020-09-25	4337	2021-12-15
Latvia	2020-10-02	30	2022-01-07
Denmark	2020-10-19	4181	2022-02-14
France	2020-10-22	2385	2022-02-19
Philippines	2020-10-30	7	2021-08-06
Kenya	2020-12-10	5	2021-12-02
Germany	2020-12-17	3407	2022-02-15
Ireland	2020-12-27	485	2022-01-12
Israel	2021-01-02	60	2022-02-07
Czech Republic	2021-01-05	181	2022-02-09
Romania	2021-01-09	108	2022-01-27
Venezuela	2021-01-21	42	2021-12-17
South Africa	2021-01-25	9	2022-01-11
Belgium	2021-01-27	542	2022-01-28
Bulgaria	2021-01-28	218	2022-01-18
Bolivia	2021-02-06	10	2021-09-22
Qatar	2021-02-06	1	2021-02-06
Chile	2021-02-23	979	2021-12-18
Turkey	2021-02-24	71	2022-02-14
Slovenia	2021-02-27	38	2022-01-11
Poland	2021-02-27	1749	2022-02-15
Greece	2021-02-27	21	2022-01-14
Spain	2021-03-06	1617	2022-02-03
Netherlands	2021-03-13	626	2022-02-04
Portugal	2021-03-19	212	2022-01-10
Finland	2021-03-21	41	2022-01-04
Mexico	2021-03-22	414	2022-01-25
Estonia	2021-03-23	19	2021-12-29
Maldives	2021-03-24	2	2021-12-19
Curacao	2021-03-26	23	2021-12-10
Sweden	2021-04-02	368	2022-01-13
Liechtenstein	2021-04-08	1	2021-04-08
Brazil	2021-04-12	43	2022-01-31
Norway	2021-04-18	248	2022-01-25
Aruba	2021-04-21	92	2021-11-07
South Korea	2021-04-21	84	2022-01-21
Luxembourg	2021-04-23	78	2022-01-25
Japan	2021-04-28	27	2022-01-15
Argentina	2021-04-30	56	2021-12-27
Switzerland	2021-05-03	336	2022-02-14
Dominican Republic	2021-05-03	130	2021-10-14
Bonaire	2021-05-07	9	2021-09-24
Sint Maarten	2021-05-10	3	2021-08-03
Austria	2021-05-13	22	2022-01-15
Ecuador	2021-05-13	449	2022-01-19
Georgia	2021-05-17	1	2021-05-17
Peru	2021-05-20	272	2021-11-30
Slovakia	2021-05-24	118	2022-02-10
Costa Rica	2021-05-25	49	2021-12-22
Jamaica	2021-05-27	44	2021-08-12
Nepal	2021-06-03	1	2021-06-03
Pakistan	2021-06-06	1	2021-06-06
Guatemala	2021-06-10	1	2021-06-10
Mongolia	2021-07-02	20	2021-08-28
Malaysia	2021-07-02	8	2021-12-27
Barbados	2021-07-03	1	2021-07-03
Morocco	2021-07-04	1	2021-07-04
Russia	2021-07-05	13	2022-01-12
Bangladesh	2021-07-08	37	2022-01-11
Saint Vincent and the Grenadines	2021-07-19	22	2021-10-19
Thailand	2021-07-19	9	2021-12-28
Lithuania	2021-07-20	230	2022-01-18
Nicaragua	2021-07-26	4	2021-08-25
Montenegro	2021-08-22	1	2021-08-22
Moldova	2021-09-01	16	2022-01-06
Croatia	2021-09-04	124	2022-02-03
Singapore	2021-09-06	25	2022-02-10
Bahrain	2021-10-08	9	2021-10-16
Bosnia and Herzegovina	2021-10-16	30	2022-01-06
New Zealand	2021-10-21	7	2021-12-19
Ukraine	2021-10-25	2	2021-12-19
Ghana	2021-11-11	1	2021-11-11
Kosovo	2021-11-18	5	2021-12-07
Sierra Leone	2021-11-24	1	2021-11-24
Botswana	2021-11-26	5	2021-12-01
Bermuda	2021-11-27	2	2021-12-13
Iraq	2021-12-01	1	2021-12-01
Egypt	2021-12-02	4	2022-01-08
Hungary	2021-12-06	1	2021-12-06
Oman	2021-12-11	1	2021-12-11
North Macedonia	2021-12-14	1	2021-12-14
Vietnam	2021-12-15	1	2021-12-15
Mauritius	2021-12-18	4	2021-12-22
Belarus	2021-12-18	1	2021-12-18
Sri Lanka	2021-12-23	1	2021-12-23
Cambodia	2022-01-04	1	2022-01-04
Azerbaijan	2022-01-10	6	2022-01-10


## S:T572
	first_seq	num_seqs	last_seq
China	2019-10-22	4	2020-07-28
Iran	2020-03-10	5	2021-01-31
France	2020-03-11	348	2022-01-17
Netherlands	2020-03-16	278	2022-02-11
USA	2020-03-16	8910	2022-02-09
New Zealand	2020-03-23	2	2021-12-28
Australia	2020-03-23	85	2022-01-07
Canada	2020-03-24	192	2022-01-06
Malaysia	2020-03-25	37	2022-01-19
United Kingdom	2020-03-27	3112	2022-02-20
Spain	2020-03-28	836	2022-01-18
Luxembourg	2020-03-30	112	2021-12-18
Indonesia	2020-04-01	33	2022-01-06
Norway	2020-04-06	222	2022-01-05
Brazil	2020-04-07	405	2022-01-09
Panama	2020-04-15	5	2021-04-25
Japan	2020-04-21	141	2021-12-15
United Arab Emirates	2020-04-27	5	2020-12-29
India	2020-04-29	269	2022-02-02
Chile	2020-05-11	43	2021-12-20
Russia	2020-05-13	23	2022-01-14
Maldives	2020-05-19	610	2022-01-24
Mexico	2020-05-21	69	2021-12-31
Côte d'Ivoire	2020-05-30	3	2021-03-24
Germany	2020-06-16	1523	2022-02-15
Laos	2020-07-07	2	2020-07-10
Switzerland	2020-07-08	259	2022-01-31
South Africa	2020-07-15	1360	2022-01-31
Hong Kong	2020-07-19	2	2022-02-11
Argentina	2020-07-28	38	2021-11-19
Denmark	2020-10-19	959	2022-02-21
Italy	2020-10-26	390	2022-01-03
Slovenia	2020-11-02	230	2022-01-24
Jordan	2020-11-02	1	2020-11-02
Tunisia	2020-11-02	4	2021-11-19
Kenya	2020-11-11	6	2021-08-31
Lithuania	2020-12-02	62	2022-01-07
Lebanon	2020-12-10	10	2021-04-22
Romania	2020-12-10	20	2022-01-13
Singapore	2020-12-20	10	2021-12-01
Turkey	2020-12-21	104	2022-02-17
Colombia	2020-12-27	63	2021-09-27
Austria	2020-12-30	57	2022-02-04
Philippines	2021-01-09	28	2021-10-15
Egypt	2021-01-09	33	2022-01-02
Finland	2021-01-12	21	2021-12-10
Angola	2021-01-12	4	2021-04-03
Sweden	2021-01-12	3032	2021-12-30
Israel	2021-01-13	119	2022-01-21
Portugal	2021-01-14	44	2021-12-12
Poland	2021-01-15	181	2022-01-26
Belgium	2021-01-19	350	2022-02-11
Burkina Faso	2021-01-21	2	2021-04-06
Malawi	2021-01-25	4	2021-09-09
Ireland	2021-01-27	93	2021-12-14
Nigeria	2021-01-27	5	2021-09-03
Peru	2021-01-27	89	2022-02-12
Latvia	2021-01-29	13	2021-11-24
Czech Republic	2021-02-03	75	2022-01-01
Qatar	2021-02-11	24	2021-12-15
Sri Lanka	2021-02-12	655	2022-01-25
Paraguay	2021-02-15	1	2021-02-15
Slovakia	2021-02-23	33	2021-12-04
Greece	2021-03-03	20	2021-10-31
Croatia	2021-03-03	174	2022-02-01
Bulgaria	2021-03-14	136	2021-12-06
Central African Republic	2021-03-16	1	2021-03-16
Estonia	2021-03-16	5	2021-06-03
Ethiopia	2021-04-01	29	2021-08-11
Kazakhstan	2021-04-15	4	2021-04-26
Costa Rica	2021-05-05	3	2022-01-04
Kosovo	2021-05-07	1	2021-05-07
Oman	2021-05-18	1	2021-05-18
Liberia	2021-05-20	1	2021-05-20
Monaco	2021-05-21	22	2021-06-28
Democratic Republic of the Congo	2021-05-23	1	2021-05-23
Thailand	2021-06-02	22	2022-01-06
Bosnia and Herzegovina	2021-06-04	11	2021-12-27
Ecuador	2021-06-08	150	2021-12-03
Bangladesh	2021-06-10	15	2021-09-20
Algeria	2021-06-14	1	2021-06-14
Senegal	2021-06-19	2	2021-06-25
Mauritius	2021-06-24	9	2021-07-01
Uganda	2021-06-24	3	2021-10-17
Eswatini	2021-06-27	10	2021-08-19
Bahrain	2021-07-01	25	2021-11-10
Rwanda	2021-07-07	2	2021-07-21
Aruba	2021-07-18	6	2021-08-27
Mongolia	2021-08-05	2	2021-08-06
Georgia	2021-08-09	3	2021-12-21
Ghana	2021-08-15	1	2021-08-15
Kuwait	2021-08-20	7	2021-11-25
Suriname	2021-08-27	1	2021-08-27
South Korea	2021-09-11	6	2021-11-26
Bonaire	2021-10-03	1	2021-10-03
Moldova	2021-11-15	1	2021-11-15
Malta	2021-11-17	15	2022-01-08
Saint Martin	2021-11-25	2	2021-11-29
Jamaica	2021-11-30	1	2021-11-30
Trinidad and Tobago	2021-12-09	1	2021-12-09
Venezuela	2021-12-15	1	2021-12-15
Guadeloupe	2022-01-10	1	2022-01-10
